"","Taxon","NamID","fieldNumber","references"
"6318","Shinkaia crosnieri","SPOT, Yonaguni Knoll IV","6K#0822","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/85244"
"6319","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1612","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140041355"
"6320","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1616","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/146967"
"6321","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1615","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140041480"
"6322","Shinkaia crosnieri","Sakai","HPD#1183","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021624"
"6323","Shinkaia crosnieri","SPOT, Hatoma Knoll","2K#1269","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/16731"
"6324","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#0713","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/18843"
"6325","Shinkaia crosnieri","Sakai","HPD#1860","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/187293"
"6326","Shinkaia crosnieri","SPOT, Hatoma Knoll","2K#1186","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/44208"
"6327","Shinkaia crosnieri","North Knoll, Iheya Ridge","2K#1195","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000010792"
"6328","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1592","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1130040437"
"6329","Shinkaia crosnieri","North Knoll, Iheya Ridge","2K#0861","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/95734"
"6330","Shinkaia crosnieri","North Knoll, Iheya Ridge","2K#1348","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/101810"
"6331","Shinkaia crosnieri","SPOT, Hatoma Knoll","2K#1359","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2020011473"
"6332","Shinkaia crosnieri","Izena Cauldron","HPD#1184","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021633"
"6333","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#0399","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2050006515"
"6334","Shinkaia crosnieri","SPOT, Hatoma Knoll","6K#1000","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2060007327"
"6335","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1356","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/104514"
"6336","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1616","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/147046"
"6337","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#0298","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/21100"
"6338","Shinkaia crosnieri","Sakai","HPD#1245","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110024576"
"6339","Shinkaia crosnieri","Izena Cauldron","HPD#0395","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2050006527"
"6340","Shinkaia crosnieri","Irabu Knoll","6K#0567","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/38555"
"6341","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1616","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/147093"
"6342","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#0393","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2050006528"
"6343","Shinkaia crosnieri","North Knoll, Iheya Ridge","KAIKO#0537","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1120031135"
"6344","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1062","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/56978"
"6345","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#0712","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/31208"
"6346","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1247","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110024585"
"6347","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1610","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140041254"
"6348","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#0712","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/31211"
"6349","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1617","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140041632"
"6350","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1247","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110024589"
"6351","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1619","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/148011"
"6352","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#0712","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/31216"
"6353","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#0298","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/21131"
"6354","Shinkaia crosnieri","Sakai","HPD#1858","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054576"
"6355","Shinkaia crosnieri","SPOT, Yonaguni Knoll IV","HPD#1622","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042278"
"6356","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1616","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140041515"
"6357","Shinkaia crosnieri","Sakai","HPD#1858","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054578"
"6358","Shinkaia crosnieri","SPOT, Hatoma Knoll","2K#1361","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2020011500"
"6359","Shinkaia crosnieri","North Knoll, Iheya Ridge","2K#1342","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/85054"
"6360","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#0863","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/20082"
"6361","Shinkaia crosnieri","North Knoll, Iheya Ridge","2K#0861","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/95819"
"6362","Shinkaia crosnieri","Sakai","HPD#1858","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150048081"
"6363","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#0708","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/35742"
"6364","Shinkaia crosnieri","SPOT, Yonaguni Knoll IV","HPD#1623","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042290"
"6365","Shinkaia crosnieri","North Knoll, Iheya Ridge","2K#0861","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/95825"
"6366","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#0875","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/21141"
"6367","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#0708","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/35749"
"6368","Shinkaia crosnieri","Sakai","HPD#1246","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/86035"
"6369","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#1621","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/148573"
"6370","Shinkaia crosnieri","SPOT, Hatoma Knoll","2K#1181","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000010591"
"6371","Shinkaia crosnieri","North Knoll, Iheya Ridge","2K#0861","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/95870"
"6372","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#1028","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002469"
"6373","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#1028","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002470"
"6374","Shinkaia crosnieri","North Knoll, Iheya Ridge","2K#1030","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/15624"
"6375","Shinkaia crosnieri","Izena Cauldron","HPD#0219","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/45949"
"6376","Shinkaia crosnieri","North Knoll, Iheya Ridge","2K#1345","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/85081"
"6377","Shinkaia crosnieri","Izena Cauldron","2K#0360","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/45965"
"6378","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#1028","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002475"
"6379","Shinkaia crosnieri","SPOT, Yonaguni Knoll IV","6K#0762","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/14955"
"6380","Shinkaia crosnieri","SPOT, Hatoma Knoll","6K#0999","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/169019"
"6381","Shinkaia crosnieri","Izena Cauldron","HPD#0208","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/26951"
"6382","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#1028","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002478"
"6383","Shinkaia crosnieri","North Knoll, Iheya Ridge","2K#0979","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004681"
"6384","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#0863","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/15688"
"6385","Shinkaia crosnieri","North Knoll, Iheya Ridge","2K#1347","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/84176"
"6386","Shinkaia crosnieri","Tarama Knoll","6K#1508","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1170054155"
"6387","Shinkaia crosnieri","North Knoll, Iheya Ridge","6K#1298","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/118220"
"6388","Shinkaia crosnieri","Izena Cauldron","HPD#1192","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100021690"
"6389","Shinkaia crosnieri","North Knoll, Iheya Ridge","6K#1298","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/118222"
"6390","Shinkaia crosnieri","North Knoll, Iheya Ridge","6K#1298","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/118224"
"6391","Shinkaia crosnieri","North Knoll, Iheya Ridge","2K#1347","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/84187"
"6392","Shinkaia crosnieri","SPOT, Hatoma Knoll","2K#1182","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/42142"
"6394","Shinkaia crosnieri","North Knoll, Iheya Ridge","6K#1298","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/118227"
"6395","Shinkaia crosnieri","North Knoll, Iheya Ridge","2K#1347","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/84197"
"6396","Shinkaia crosnieri","North Knoll, Iheya Ridge","6K#0962","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/31400"
"6397","Shinkaia crosnieri","North Knoll, Iheya Ridge","6K#1299","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/118230"
"6398","Shinkaia crosnieri","North Knoll, Iheya Ridge","3K#0464","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/69447"
"6399","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#0712","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/31453"
"6400","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#1028","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002498"
"6401","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1355","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/104307"
"6402","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1316","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/109906"
"6403","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#1028","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002501"
"6404","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1862","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/187896"
"6405","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#1030","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/97681"
"6406","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1859","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054627"
"6407","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#1028","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002504"
"6408","Shinkaia crosnieri","SPOT, Hatoma Knoll","2K#1184","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000010629"
"6409","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1324","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/100603"
"6410","Shinkaia crosnieri","North Knoll, Iheya Ridge","6K#1297","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/118285"
"6411","Shinkaia crosnieri","North Knoll, Iheya Ridge","2K#1194","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/20189"
"6412","Shinkaia crosnieri","North Knoll, Iheya Ridge","6K#1298","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/118289"
"6413","Shinkaia crosnieri","North Knoll, Iheya Ridge","2K#1347","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/84233"
"6414","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#0218","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/45695"
"6415","Shinkaia crosnieri","SPOT, Hatoma Knoll","2K#1358","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2020011436"
"6416","Shinkaia crosnieri","North Knoll, Iheya Ridge","3K#0465","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/69483"
"6417","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1189","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/72616"
"6418","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1618","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140041701"
"6419","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1248","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/86260"
"6420","Shinkaia crosnieri","SPOT, Yonaguni Knoll IV","6K#0815","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/85197"
"6421","Shinkaia crosnieri","SPOT, Hatoma Knoll","2K#1269","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/783"
"6422","Shinkaia crosnieri","North Knoll, Iheya Ridge","6K#1299","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/118342"
"6423","Shinkaia crosnieri","North Knoll, Iheya Ridge","6K#1298","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/118341"
"6424","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#0713","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/48388"
"6425","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#0585","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/40654"
"6426","Shinkaia crosnieri","SPOT, Hatoma Knoll","2K#1358","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/8231"
"6427","Shinkaia crosnieri","SPOT, Yonaguni Knoll IV","6K#0818","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/85208"
"6428","Shinkaia crosnieri","SPOT, Hatoma Knoll","2K#1184","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000010649"
"6429","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#1038","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090002662"
"6430","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#0589","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/163047"
"6431","Shinkaia crosnieri","Sakai","2K#0541","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/100667"
"6432","Shinkaia crosnieri","North Knoll, Iheya Ridge","6K#1297","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/118356"
"6433","Shinkaia crosnieri","Tarama Knoll","6K#1509","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1170054205"
"6434","Shinkaia crosnieri","North Knoll, Iheya Ridge","6K#1297","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/118358"
"6435","Shinkaia crosnieri","SPOT, Yonaguni Knoll IV","6K#0818","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/85231"
"6436","Shinkaia crosnieri","SPOT, Yonaguni Knoll IV","6K#0822","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/69699"
"6437","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1452","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/175788"
"6438","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1452","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/175789"
"6439","Shinkaia crosnieri","North Knoll, Iheya Ridge","6K#1298","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/118362"
"6440","Shinkaia crosnieri","North Knoll, Iheya Ridge","2K#1347","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/101789"
"6441","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1452","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/175798"
"6442","Shinkaia crosnieri","SPOT, Hatoma Knoll","2K#1359","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2020011466"
"6443","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#1621","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/148464"
"6444","Shinkaia crosnieri","North Knoll, Iheya Ridge","HPD#1619","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140041727"
"6445","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#0875","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/21413"
"6446","Shinkaia crosnieri","SPOT, Hatoma Knoll","2K#1186","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000010667"
"6447","Shinkaia crosnieri","Izena Cauldron","HPD#0215","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/35568"
"6448","Shinkaia crosnieri","SPOT, Hatoma Knoll","HPD#1028","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/96196"
"6449","Shinkaia crosnieri","North Knoll, Iheya Ridge","2K#1347","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/101809"
"6450","Shinkaia crosnieri","North Knoll, Iheya Ridge","6K#1300","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/118374"
"6451","Shinkaia crosnieri","North Knoll, Iheya Ridge","2K#0861","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/95725"
"6452","Shinkaia crosnieri","SPOT, Hatoma Knoll","2K#1187","http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000010673"
