Taxon,NamID,fieldNumber,references,freq
Bathymodiolus septemdierum,Myojin Knoll,HPD#1127,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100017991,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028179,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028197,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1127,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100018052,460
Bathymodiolus septemdierum,Myojin Knoll,2K#1112,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2990014409,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1288,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028770,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1126,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100017796,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1126,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100017873,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028229,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028204,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028203,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028205,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028169,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1126,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100017829,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1126,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100017877,460
Bathymodiolus septemdierum,Myojin Knoll,2K#1112,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2990014488,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1651,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042916,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1127,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100018046,460
Bathymodiolus septemdierum,Myojin Knoll,KMROV#0023,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1160051737,460
Bathymodiolus septemdierum,Myojin Knoll,2K#1112,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2990014493,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1126,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100017780,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1127,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100018041,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1645,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042797,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1126,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100017903,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028173,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1651,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042923,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1288,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028761,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1645,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042786,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1645,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042800,460
Bathymodiolus septemdierum,Myojin Knoll,2K#1112,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2990014484,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1651,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042922,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1645,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140054212,460
Bathymodiolus septemdierum,Myojin Knoll,2K#1009,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2980005046,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1645,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042804,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1288,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028764,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1288,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028759,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1288,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028763,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1645,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042792,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#0970,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090000713,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#0970,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1090000715,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1650,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042915,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1126,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100017855,460
Bathymodiolus septemdierum,Myojin Knoll,2K#1112,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2990014444,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1126,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100017774,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028210,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1651,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042919,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1651,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042924,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1127,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100017987,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1651,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042918,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028206,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1126,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100017911,460
Bathymodiolus septemdierum,Myojin Knoll,2K#1009,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2980005040,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1126,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100017887,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1288,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028760,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1288,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028765,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1288,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028773,460
Bathymodiolus septemdierum,Myojin Knoll,2K#1112,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2990014494,460
Bathymodiolus septemdierum,Myojin Knoll,2K#1112,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2990014485,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1650,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042913,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1284,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1110028199,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1127,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100018054,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1645,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140042798,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1126,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100017883,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1126,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100017861,460
Bathymodiolus septemdierum,Myojin Knoll,HPD#1126,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1100017851,460
Bathymodiolus septemdierum,Myojin Knoll,2K#1009,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2980005045,460
Shinkaia crosnieri,"North Knoll, Iheya Ridge",6K#1297,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/118361,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1617,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/147544,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1862,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/187754,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#1098,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/107372,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1449,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/138779,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#1194,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000010777,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",KAIKO#0537,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1120031137,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1612,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/167184,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1859,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/186142,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",KAIKO#0811,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1180057670,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#1030,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/27901,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#1094,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/94823,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#1344,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/85062,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1862,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/188073,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1861,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054779,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#0392,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/52604,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1247,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/86185,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1612,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140041359,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#1098,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/107373,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1861,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/187218,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1617,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/147612,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1358,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1120031735,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1618,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/147938,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1616,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140041518,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",3K#0377,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/102671,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#1093,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2990016225,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1859,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/186265,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#1094,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2990006609,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1759,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/170726,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1619,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/145448,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",KAIKO#0537,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1120031120,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#1095,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/95058,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1862,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/187938,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#1191,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2000010753,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1616,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140041519,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1616,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/147103,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#1093,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2990010404,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",KAIKO#0811,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1180057668,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1616,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/146967,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#0392,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/52657,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#1191,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/82708,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1616,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/146755,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1619,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/140591,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1619,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/148011,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1062,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/56956,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1615,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/146287,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1610,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1140041260,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1862,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/187951,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#1342,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/77022,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#1094,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/107378,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#0975,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/2970004682,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1447,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/138487,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#1004,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/75902,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#0393,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/52853,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1616,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/146977,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#1345,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/77327,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#0979,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/33251,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1859,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/186316,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1862,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/187680,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1861,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/Biological+Sample+Collection/1150054785,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#0713,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/48388,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1862,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/187569,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",HPD#1617,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/147608,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#0861,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/95870,515
Shinkaia crosnieri,"North Knoll, Iheya Ridge",2K#1092,http://www.godac.jamstec.go.jp/bismal/record/JAMSTEC/E-library+of+Deep-sea+Images/94349,515
